Id;ADC_ADC_Name__c;ADC_Benefit_Type__c;ADC_DME_Fax__c;ADC_DME_Name__c;ADC_DME_Phone__c;ADC_External_ID__c;ADC_Product__c;ADC_State__c;ADC_Valid_Contract_Status__c;ADC_Valid_Dispense_Status__c;ADC_Type__c;JF_State Name;JF_Insurance
3178;Cariten Health Plan - Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Cariten Health Plan - Humana_Edwards Health Care Services_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cariten Health Plan - Humana
8089;Cariten Health Plan - Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cariten Health Plan - Humana_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cariten Health Plan - Humana
1642;Centene Corporation;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Centene Corporation_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Centene Corporation
3230;Centene Corporation;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Centene Corporation_Edwards Health Care Services_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Centene Corporation
8141;Centene Corporation;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Centene Corporation_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Centene Corporation
3282;Cha Hmo- Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Cha Hmo- Humana_Edwards Health Care Services_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cha Hmo- Humana
8193;Cha Hmo- Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cha Hmo- Humana_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cha Hmo- Humana
8245;Cigna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Cigna_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cigna
315;Community Care;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Community Care_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community Care
4068;Community Care;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Community Care_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community Care
6760;Community Care;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Care_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community Care
6812;Community First Health Plans;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community First Health Plans_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community First Health Plans
6864;Community Health Choice;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Health Choice_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community Health Choice
6916;Community Health Group;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Community Health Group_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Community Health Group
1699;Coventry Helath Care - Aetna;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Coventry Helath Care - Aetna_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Coventry Helath Care - Aetna
8298;Coventry Helath Care - Aetna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Coventry Helath Care - Aetna_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Coventry Helath Care - Aetna
8351;Excellus Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Excellus Health Plan_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Excellus Health Plan
8403;Florida Blue Medicare;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Florida Blue Medicare_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Florida Blue Medicare
8455;Freedom Health - Anthem;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Freedom Health - Anthem_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Freedom Health - Anthem
6971;Geisinger Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Geisinger Health Plan_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Geisinger Health Plan
8507;Group Health - Emblemhealth;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Group Health - Emblemhealth_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Group Health - Emblemhealth
8560;Health Alliance - Henry Ford Health System;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Alliance - Henry Ford Health System_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Health Alliance - Henry Ford Health System
8612;Health Alliance Connect;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Alliance Connect_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Health Alliance Connect
8664;Health Net - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Health Net - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Health Net - Centene
374;Healthpartners;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Healthpartners_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Healthpartners
4127;Healthpartners;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Healthpartners_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Healthpartners
8719;Healthspring - Cigna;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Healthspring - Cigna_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Healthspring - Cigna
8772;Home State Health - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Home State Health - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Home State Health - Centene
1771;Humana;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Humana_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Humana
3357;Humana;Medical Benefit;502-657-0237;Edwards Health Care Services;800-951-1725;Humana_Edwards Health Care Services_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Humana
7024;Humana;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Humana_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Humana
8824;Humana;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Humana_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Humana
430;Imperial Health;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Imperial Health_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Imperial Health
4183;Imperial Health;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Imperial Health_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Imperial Health
8876;Independent Health Association;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Independent Health Association_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Independent Health Association
483;Inland Empire Health Plan;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Inland Empire Health Plan_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Inland Empire Health Plan
4236;Inland Empire Health Plan;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Inland Empire Health Plan_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Inland Empire Health Plan
1828;Kaiser;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Kaiser_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Kaiser
8928;Keystone Health Plan East;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Keystone Health Plan East_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Keystone Health Plan East
8980;Longevity Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Longevity Health Plan_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Longevity Health Plan
9032;Louisiana Healthcare Connections - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Louisiana Healthcare Connections - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Louisiana Healthcare Connections - Centene
9084;Magnolia Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Magnolia Health Plan - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Magnolia Health Plan - Centene
7077;Medical Associates Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Medical Associates Health Plan_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Medical Associates Health Plan
7131;Mutual Of Omaha Insurance Company;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Mutual Of Omaha Insurance Company_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Mutual Of Omaha Insurance Company
552;MVP Health Plan;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;MVP Health Plan_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; MVP Health Plan
4305;MVP Health Plan;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;MVP Health Plan_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; MVP Health Plan
7183;MVP Health Plan;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;MVP Health Plan_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; MVP Health Plan
9138;Neighborhood Health Plan Of Rhode Island;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Neighborhood Health Plan Of Rhode Island_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Neighborhood Health Plan Of Rhode Island
9190;Optimum Healthcare - Anthem;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Optimum Healthcare - Anthem_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Optimum Healthcare - Anthem
1893;Oxford Health Plans - Unitedhealthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Oxford Health Plans - Unitedhealthcare_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Oxford Health Plans - Unitedhealthcare
9242;Peach State Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Peach State Health Plan - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Peach State Health Plan - Centene
9294;Pennsylvania Health & Wellness - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Pennsylvania Health & Wellness - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Pennsylvania Health & Wellness - Centene
1948;Preferred Care Partners - Unitedhealthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Preferred Care Partners - Unitedhealthcare_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Preferred Care Partners - Unitedhealthcare
615;Priority Health Medicare;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Priority Health Medicare_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Priority Health Medicare
4368;Priority Health Medicare;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Priority Health Medicare_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Priority Health Medicare
670;San Mateo Health Commission;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;San Mateo Health Commission_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; San Mateo Health Commission
4423;San Mateo Health Commission;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;San Mateo Health Commission_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; San Mateo Health Commission
723;Santa Clara County Health Authority;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Santa Clara County Health Authority_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Santa Clara County Health Authority
4476;Santa Clara County Health Authority;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Santa Clara County Health Authority_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Santa Clara County Health Authority
777;Selecthealth;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Selecthealth_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Selecthealth
4530;Selecthealth;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Selecthealth_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Selecthealth
9351;Summacare;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Summacare_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Summacare
9403;Trillium Community Health Plan - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Trillium Community Health Plan - Centene_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Trillium Community Health Plan - Centene
835;United Healthcare;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Unitedhealthcare_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; United Healthcare
2025;United Healthcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Unitedhealthcare_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; United Healthcare
4588;United Healthcare;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Unitedhealthcare_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; United Healthcare
7242;United Healthcare;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;Unitedhealthcare_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; United Healthcare
9456;Upmc For You;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Upmc For You_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Upmc For You
9510;Upmc Health Network;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Upmc Health Network_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Upmc Health Network
9562;Upmc Health Plan;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Upmc Health Plan_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Upmc Health Plan
887;Upper Peninsula Health Plan;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Upper Peninsula Health Plan_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Upper Peninsula Health Plan
4640;Upper Peninsula Health Plan;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Upper Peninsula Health Plan_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Upper Peninsula Health Plan
939;VIVA Health;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;VIVA Health_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; VIVA Health
4692;VIVA Health;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;VIVA Health_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; VIVA Health
991;Wellcare;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Wellcare_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Wellcare
2080;Wellcare;Medical Benefit;866-387-1127;Byram Healthcare;800-775-4372 Ext. 39027;Wellcare_Byram Healthcare_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Wellcare
4744;Wellcare;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Wellcare_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Wellcare
9614;Wellcare;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Wellcare_CCS Medical_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Wellcare
7295;WPS Health Insurance;Medical Benefit;877-670-1121;Total Medical Supply, Inc;877-670-1120;WPS Health Insurance_Total Medical Supply, Inc_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; WPS Health Insurance
1044;Zing Health;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Zing Health_Advanced Diabetes Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Zing Health
4797;Zing Health;Medical Benefit;866-347-8544;United States Medical Supply;877-814-5459;Zing Health_United States Medical Supply_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Zing Health
2134;Aetna;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Aetna_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Aetna
2198;Anthem Blue Cross;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Anthem Blue Cross_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Anthem Blue Cross
2254;Banner Health;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Banner Health_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Banner Health
2306;Blue Advantage Plus;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Blue Advantage Plus_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Blue Advantage Plus
2358;Blue Cross Blue Shield;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Blue Cross Blue Shield_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Blue Cross Blue Shield
2430;Care Improvement Plus - Unitedhealthcare;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Care Improvement Plus - Unitedhealthcare_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Care Improvement Plus - Unitedhealthcare
2503;Cigna;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Cigna_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Cigna
2579;Health Alliance Connect;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Health Alliance Connect_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Health Alliance Connect
2632;Health Care Service Corporation;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Health Care Service Corporation_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Health Care Service Corporation
2736;Mutual Of Omaha Insurance Company;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Mutual Of Omaha Insurance Company_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Mutual Of Omaha Insurance Company
2795;Oxford Health Plans - Unitedhealthcare;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Oxford Health Plans - Unitedhealthcare_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Oxford Health Plans - Unitedhealthcare
2863;Selectcare - Wellcare;Medical Benefit;614-652-8237;Edgepark Medical Supplies;844-619-4650;Selectcare - Wellcare_Edgepark Medical Supplies_PR_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;PR;TRUE;TRUE;MEDICARE;PR; Selectcare - Wellcare
7348;Absolute Total Care - Centene;Medical Benefit;800-557-8256;CCS Medical;800-599-7521;Absolute Total Care - Centene_CCS Medical_RI_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;RI;TRUE;TRUE;MEDICARE;RI; Absolute Total Care - Centene
42;Aetna;Medical Benefit;760-496-0234;Advanced Diabetes Supply;866-976-9110;Aetna_Advanced Diabetes Supply_RI_a003a00000n2UfHAAU_MEDICARE;a003a00000n2UfHAAU;RI;TRUE;TRUE;MEDICARE;RI; Aetna
